"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка API метода POST: переданы несуществующий параметры userId, carId","620","Невалидные данные в запросе","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:29 UTC 2025","passed","Sat Aug 16 22:21:29 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","userBuyOrSellCarWithNonExistentValues"
"Негативные проверки на ввод цифр в поля ввода","4693","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:10:26 UTC 2025","passed","Sat Aug 16 22:10:30 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Негативные проверки на ввод цифр в поля ввода","4655","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:10:54 UTC 2025","passed","Sat Aug 16 22:10:59 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка ошибок  при удалении","4722","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:17:23 UTC 2025","passed","Sat Aug 16 22:17:28 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок при неккоректном заполнении карточки клиента","5673","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:15:50 UTC 2025","passed","Sat Aug 16 22:15:55 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка создания авто API","1725","Проверка создания авто API","PfDiplomaTeam1 All Tests","Sat Aug 16 22:20:49 UTC 2025","passed","Sat Aug 16 22:20:50 UTC 2025","tests.api.CarAPITest","All Tests","tests.api.CarAPITest","createCarAPI"
"Проверка API метода GET: выполнение запроса с неверным методом","618","Нарушение контракта GET /user/{userId}","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:18 UTC 2025","passed","Sat Aug 16 22:21:18 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getUserWithIncorrectMethod"
"Проверка ошибок при неккоректном заполнении полей добавление денег","5833","Проверка ошибок при неккоректном заполнении полей добавление денег","PfDiplomaTeam1 All Tests","Sat Aug 16 22:13:24 UTC 2025","passed","Sat Aug 16 22:13:29 UTC 2025","tests.ui.AddMoneyTest","All Tests","tests.ui.AddMoneyTest","notValidAddMoney"
"Проверка API метода GET","1894","Запрос на получение всех пользователей","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:35 UTC 2025","passed","Sat Aug 16 22:21:37 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","getAllUsers"
"Попытка совершения продажи/покупки авто с отсутствующими в БД значениями","4737","Попытка отправки формы с несуществующими в БД значениями","PfDiplomaTeam1 All Tests","Sat Aug 16 22:11:56 UTC 2025","failed","Sat Aug 16 22:12:01 UTC 2025","tests.ui.BuyOrSellCarTest","All Tests","tests.ui.BuyOrSellCarTest","buyOrSellCarWithNonExistentValues"
